#,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.11.0', start_date='2021-07-15T04:45:18', checksum=2366342461, kind='mean', investigation_time=1.0, imt='PGA'"
lon,lat,depth,poe-0.0010000,poe-0.0015656,poe-0.0024511,poe-0.0038375,poe-0.0060080,poe-0.0094062,poe-0.0147264,poe-0.0230557,poe-0.0360962,poe-0.0565124,poe-0.0884762,poe-0.1385189,poe-0.2168661,poe-0.3395269,poe-0.5315656,poe-0.8322225,poe-1.3029331,poe-2.0398806,poe-3.1936504,poe-5.0000000
166.89999,-46.70000,0.00000,8.304025E-01,7.857450E-01,7.244387E-01,6.419577E-01,5.362282E-01,4.130073E-01,2.879725E-01,1.800018E-01,1.006739E-01,5.034203E-02,2.239333E-02,8.772727E-03,2.968230E-03,8.376093E-04,1.852390E-04,2.910169E-05,2.777842E-06,3.588010E-08,0.000000E+00,0.000000E+00
166.89999,-46.60000,0.00000,8.409087E-01,8.004652E-01,7.444401E-01,6.679582E-01,5.675193E-01,4.462702E-01,3.179149E-01,2.022755E-01,1.143179E-01,5.731104E-02,2.542572E-02,9.933723E-03,3.368928E-03,9.618268E-04,2.188430E-04,3.676051E-05,4.237167E-06,2.172633E-07,1.937282E-09,0.000000E+00
166.89999,-46.50000,0.00000,8.502665E-01,8.137239E-01,7.626499E-01,6.919191E-01,5.968870E-01,4.783266E-01,3.476924E-01,2.250908E-01,1.285589E-01,6.459367E-02,2.853130E-02,1.108223E-02,3.756233E-03,1.077446E-03,2.433523E-04,3.860870E-05,3.479768E-06,2.400945E-08,0.000000E+00,0.000000E+00
166.89999,-46.40000,0.00000,8.585990E-01,8.256055E-01,7.790858E-01,7.137654E-01,6.241405E-01,5.089195E-01,3.771362E-01,2.484919E-01,1.435994E-01,7.239328E-02,3.183007E-02,1.226863E-02,4.166153E-03,1.229124E-03,2.951860E-04,5.149335E-05,5.232020E-06,1.920286E-08,0.000000E+00,0.000000E+00
166.89999,-46.30000,0.00000,8.659702E-01,8.361588E-01,7.937606E-01,7.334509E-01,6.491482E-01,5.378621E-01,4.061496E-01,2.726127E-01,1.597722E-01,8.105227E-02,3.554400E-02,1.358078E-02,4.614878E-03,1.432053E-03,4.049681E-04,9.793854E-05,1.762623E-05,1.719327E-06,0.000000E+00,0.000000E+00
166.89999,-46.20000,0.00000,8.724505E-01,8.454434E-01,8.067077E-01,7.509654E-01,6.718270E-01,5.650036E-01,4.346451E-01,2.975965E-01,1.774638E-01,9.100429E-02,3.997438E-02,1.513806E-02,5.050401E-03,1.518621E-03,4.032463E-04,8.603447E-05,1.219707E-05,6.614624E-07,0.000000E+00,0.000000E+00
166.89999,-46.10000,0.00000,8.781436E-01,8.535515E-01,8.179943E-01,7.663375E-01,6.921347E-01,5.902076E-01,4.624869E-01,3.234997E-01,1.970074E-01,1.027186E-01,4.550450E-02,1.716345E-02,5.603750E-03,1.608163E-03,3.969636E-04,7.761637E-05,9.932806E-06,5.876360E-07,0.000000E+00,0.000000E+00
166.89999,-46.00000,0.00000,8.830332E-01,8.604950E-01,8.276603E-01,7.796117E-01,7.100602E-01,6.133326E-01,4.894328E-01,3.501694E-01,2.185075E-01,1.165304E-01,5.248829E-02,1.990462E-02,6.438140E-03,1.818746E-03,4.501185E-04,9.277103E-05,1.375350E-05,1.057692E-06,0.000000E+00,0.000000E+00
166.89999,-45.90000,0.00000,8.872070E-01,8.663682E-01,8.358034E-01,7.908742E-01,7.256238E-01,6.342262E-01,5.151027E-01,3.771479E-01,2.416820E-01,1.325008E-01,6.122093E-02,2.364274E-02,7.704744E-03,2.195793E-03,5.591304E-04,1.256645E-04,2.221159E-05,2.230008E-06,0.000000E+00,0.000000E+00
166.89999,-45.80000,0.00000,8.907225E-01,8.712440E-01,8.425186E-01,8.002282E-01,7.388690E-01,6.527280E-01,5.389955E-01,4.036560E-01,2.657089E-01,1.500336E-01,7.149695E-02,2.842519E-02,9.482623E-03,2.771868E-03,7.355430E-04,1.801693E-04,3.730501E-05,4.459741E-06,1.267803E-07,0.000000E+00
166.89999,-45.70000,0.00000,8.936204E-01,8.751881E-01,8.479036E-01,8.077880E-01,7.498532E-01,6.686747E-01,5.605321E-01,4.287032E-01,2.894761E-01,1.682144E-01,8.284087E-02,3.417014E-02,1.183009E-02,3.584993E-03,9.940452E-04,2.590079E-04,5.995396E-05,9.601540E-06,5.288537E-07,0.000000E+00
166.89999,-45.60000,0.00000,8.959301E-01,8.782579E-01,8.520525E-01,8.136693E-01,7.586409E-01,6.819065E-01,5.790979E-01,4.511387E-01,3.115483E-01,1.856629E-01,9.422866E-02,4.038187E-02,1.463319E-02,4.664755E-03,1.372068E-03,3.832162E-04,9.524127E-05,1.881222E-05,1.514131E-06,0.000000E+00
166.89999,-45.50000,0.00000,8.976912E-01,8.805128E-01,8.550550E-01,8.179808E-01,7.652909E-01,6.922749E-01,5.941037E-01,4.698067E-01,3.304275E-01,2.009547E-01,1.045928E-01,4.653608E-02,1.779927E-02,6.093358E-03,1.959920E-03,6.007070E-04,1.671059E-04,3.563054E-05,4.532599E-06,0.000000E+00
166.89999,-45.40000,0.00000,8.989490E-01,8.820117E-01,8.569918E-01,8.208126E-01,7.698455E-01,6.996427E-01,6.050348E-01,4.836619E-01,3.446815E-01,2.126569E-01,1.127220E-01,5.180901E-02,2.098339E-02,7.799240E-03,2.771721E-03,9.401437E-04,2.879252E-04,6.916302E-05,1.060577E-05,7.894712E-08
166.89999,-45.30000,0.00000,8.997034E-01,8.827797E-01,8.579131E-01,8.222219E-01,7.723178E-01,7.038820E-01,6.114785E-01,4.918870E-01,3.531675E-01,2.196298E-01,1.176307E-01,5.531535E-02,2.356161E-02,9.464390E-03,3.644025E-03,1.311772E-03,4.106829E-04,1.019338E-04,1.536013E-05,7.399742E-07
166.89999,-45.20000,0.00000,8.999763E-01,8.828499E-01,8.578568E-01,8.222333E-01,7.726849E-01,7.048699E-01,6.131384E-01,4.939454E-01,3.551441E-01,2.211495E-01,1.187686E-01,5.659553E-02,2.520822E-02,1.101843E-02,4.652543E-03,1.797092E-03,5.975455E-04,1.606772E-04,3.011137E-05,2.461362E-06
166.89999,-45.10000,0.00000,8.997752E-01,8.822371E-01,8.568330E-01,8.208307E-01,7.708821E-01,7.024812E-01,6.098305E-01,4.896083E-01,3.503888E-01,2.170738E-01,1.160811E-01,5.551763E-02,2.572218E-02,1.255797E-02,6.249133E-03,2.825318E-03,1.071448E-03,3.258429E-04,7.705616E-05,1.193779E-05
166.89999,-45.00000,0.00000,8.991038E-01,8.809472E-01,8.548288E-01,8.179587E-01,7.668035E-01,6.965856E-01,6.014720E-01,4.789356E-01,3.391595E-01,2.078320E-01,1.100230E-01,5.204066E-02,2.371134E-02,1.115406E-02,5.130459E-03,2.054757E-03,6.749075E-04,1.762455E-04,3.675151E-05,4.524764E-06
167.00000,-46.70000,0.00000,8.313063E-01,7.860732E-01,7.236977E-01,6.395695E-01,5.316620E-01,4.061427E-01,2.795704E-01,1.716302E-01,9.385844E-02,4.578303E-02,1.989536E-02,7.652740E-03,2.556488E-03,7.142623E-04,1.561196E-04,2.420184E-05,2.330414E-06,4.447326E-08,0.000000E+00,0.000000E+00
167.00000,-46.60000,0.00000,8.419132E-01,8.009456E-01,7.438787E-01,6.657370E-01,5.630612E-01,4.393843E-01,3.092855E-01,1.934855E-01,1.070327E-01,5.237786E-02,2.269938E-02,8.698131E-03,2.904913E-03,8.195104E-04,1.856509E-04,3.249190E-05,4.613212E-06,5.204724E-07,4.641696E-08,0.000000E+00
167.00000,-46.50000,0.00000,8.513533E-01,8.143374E-01,7.622569E-01,6.898783E-01,5.926036E-01,4.715734E-01,3.390726E-01,2.161338E-01,1.209941E-01,5.939446E-02,2.562765E-02,9.753289E-03,3.247692E-03,9.185562E-04,2.068603E-04,3.409142E-05,3.836707E-06,1.924140E-07,1.064904E-09,0.000000E+00
167.00000,-46.40000,0.00000,8.597589E-01,8.263399E-01,7.788546E-01,7.119203E-01,6.200973E-01,5.024499E-01,3.687711E-01,2.396501E-01,1.359906E-01,6.707796E-02,2.882620E-02,1.088101E-02,3.617176E-03,1.034842E-03,2.355585E-04,3.779038E-05,3.350995E-06,2.086288E-08,0.000000E+00,0.000000E+00
167.00000,-46.30000,0.00000,8.671901E-01,8.369995E-01,7.936839E-01,7.318165E-01,6.454036E-01,5.318091E-01,3.982635E-01,2.641619E-01,1.523596E-01,7.576649E-02,3.250260E-02,1.216269E-02,4.044096E-03,1.202699E-03,3.043282E-04,5.861188E-05,7.173460E-06,1.422193E-07,0.000000E+00,0.000000E+00
167.00000,-46.20000,0.00000,8.737578E-01,8.464057E-01,8.067956E-01,7.495627E-01,6.684337E-01,5.594790E-01,4.274323E-01,2.897915E-01,1.704846E-01,8.590084E-02,3.696457E-02,1.372900E-02,4.534961E-03,1.392510E-03,4.053906E-04,1.053438E-04,2.129459E-05,2.568874E-06,2.469133E-08,0.000000E+00
167.00000,-46.10000,0.00000,8.794475E-01,8.545655E-01,8.182126E-01,7.651718E-01,6.891351E-01,5.852984E-01,4.561018E-01,3.165643E-01,1.906953E-01,9.796597E-02,4.260663E-02,1.577457E-02,5.089461E-03,1.463051E-03,3.646190E-04,7.048167E-05,8.475701E-06,2.866861E-07,0.000000E+00,0.000000E+00
167.00000,-46.00000,0.00000,8.843606E-01,8.615764E-01,8.280210E-01,7.787040E-01,7.074921E-01,6.090987E-01,4.839739E-01,3.442535E-01,2.130312E-01,1.122575E-01,4.976860E-02,1.855119E-02,5.913439E-03,1.646763E-03,3.971549E-04,7.691154E-05,9.983250E-06,6.197199E-07,0.000000E+00,0.000000E+00
167.00000,-45.90000,0.00000,8.885490E-01,8.675072E-01,8.363055E-01,7.902402E-01,7.235186E-01,6.307089E-01,5.106278E-01,3.723360E-01,2.371210E-01,1.287227E-01,5.863230E-02,2.227021E-02,7.147990E-03,2.005954E-03,4.994950E-04,1.068155E-04,1.727650E-05,1.581761E-06,0.000000E+00,0.000000E+00
167.00000,-45.80000,0.00000,8.920651E-01,8.724304E-01,8.431618E-01,7.998825E-01,7.372528E-01,6.499537E-01,5.355378E-01,4.000278E-01,2.622209E-01,1.469225E-01,6.911413E-02,2.700929E-02,8.850693E-03,2.540981E-03,6.587601E-04,1.543856E-04,2.989419E-05,3.324023E-06,2.211332E-08,0.000000E+00
167.00000,-45.70000,0.00000,8.949584E-01,8.764158E-01,8.486884E-01,8.077437E-01,7.487480E-01,6.666600E-01,5.580995E-01,4.262809E-01,2.871174E-01,1.658191E-01,8.061783E-02,3.257600E-02,1.100179E-02,3.256839E-03,8.816811E-04,2.221013E-04,4.878305E-05,6.797453E-06,2.812297E-07,0.000000E+00
167.00000,-45.60000,0.00000,8.972566E-01,8.795208E-01,8.529788E-01,8.139369E-01,7.580648E-01,6.806645E-01,5.776926E-01,4.499407E-01,3.104067E-01,1.841683E-01,9.236915E-02,3.870116E-02,1.358332E-02,4.187818E-03,1.195811E-03,3.252808E-04,7.756856E-05,1.418627E-05,9.839639E-07,0.000000E+00
167.00000,-45.50000,0.00000,8.990126E-01,8.818150E-01,8.561274E-01,8.185701E-01,7.652599E-01,6.918200E-01,5.937329E-01,4.698508E-01,3.305642E-01,2.004967E-01,1.032699E-01,4.484675E-02,1.646516E-02,5.350049E-03,1.629830E-03,4.775754E-04,1.265920E-04,2.588168E-05,2.568857E-06,0.000000E+00
167.00000,-45.40000,0.00000,9.002486E-01,8.833401E-01,8.582043E-01,8.217270E-01,7.703725E-01,6.999942E-01,6.057211E-01,4.849814E-01,3.461516E-01,2.133146E-01,1.120226E-01,5.011133E-02,1.921245E-02,6.559353E-03,2.090399E-03,6.307017E-04,1.736932E-04,3.595349E-05,4.418816E-06,0.000000E+00
167.00000,-45.30000,0.00000,9.009864E-01,8.841381E-01,8.592681E-01,8.234659E-01,7.734160E-01,7.050676E-01,6.132641E-01,4.945352E-01,3.560333E-01,2.214864E-01,1.177555E-01,5.395647E-02,2.165257E-02,7.842948E-03,2.608464E-03,7.929332E-04,2.131519E-04,4.478018E-05,5.446050E-06,0.000000E+00
167.00000,-45.20000,0.00000,9.012388E-01,8.842362E-01,8.593537E-01,8.238097E-01,7.743684E-01,7.069260E-01,6.160851E-01,4.979934E-01,3.594572E-01,2.242133E-01,1.197408E-01,5.578198E-02,2.355258E-02,9.377060E-03,3.464320E-03,1.135352E-03,3.128490E-04,6.885427E-05,9.215240E-06,5.721220E-07
167.00000,-45.10000,0.00000,9.010324E-01,8.836629E-01,8.584787E-01,8.227450E-01,7.731676E-01,7.054523E-01,6.140128E-01,4.951357E-01,3.561973E-01,2.213792E-01,1.180133E-01,5.559056E-02,2.493794E-02,1.158769E-02,5.369203E-03,2.183760E-03,7.075117E-04,1.726811E-04,2.964890E-05,2.500832E-06
167.00000,-45.00000,0.00000,9.003663E-01,8.824220E-01,8.566303E-01,8.202186E-01,7.697114E-01,7.005213E-01,6.069655E-01,4.859990E-01,3.464487E-01,2.132963E-01,1.128553E-01,5.310834E-02,2.418400E-02,1.165368E-02,5.729086E-03,2.570214E-03,9.947686E-04,3.247382E-04,8.760494E-05,1.609971E-05
167.00000,-44.90000,0.00000,8.993056E-01,8.805454E-01,8.537906E-01,8.161492E-01,7.638639E-01,6.920010E-01,5.949376E-01,4.708559E-01,3.307910E-01,2.005978E-01,1.044603E-01,4.763853E-02,1.980815E-02,7.754309E-03,2.784057E-03,8.891692E-04,2.480724E-04,5.874817E-05,1.043504E-05,8.165683E-07
167.10001,-47.30000,0.00000,7.415686E-01,6.647515E-01,5.657050E-01,4.461865E-01,3.183348E-01,2.024865E-01,1.150131E-01,5.915173E-02,2.795976E-02,1.223640E-02,4.953810E-03,1.833811E-03,6.007782E-04,1.650579E-04,3.484845E-05,5.129359E-06,3.275771E-07,2.982566E-09,0.000000E+00,0.000000E+00
167.10001,-47.20000,0.00000,7.599095E-01,6.885720E-01,5.953770E-01,4.803735E-01,3.529989E-01,2.323515E-01,1.367834E-01,7.288467E-02,3.567703E-02,1.615886E-02,6.744393E-03,2.547162E-03,8.372344E-04,2.258824E-04,4.606352E-05,6.427648E-06,4.044317E-07,3.614462E-09,0.000000E+00,0.000000E+00
167.10001,-46.70000,0.00000,8.319215E-01,7.858804E-01,7.221215E-01,6.360132E-01,5.257034E-01,3.979232E-01,2.701646E-01,1.627709E-01,8.698847E-02,4.138413E-02,1.757650E-02,6.642804E-03,2.189915E-03,6.008570E-04,1.263856E-04,1.805389E-05,1.397481E-06,1.060039E-08,0.000000E+00,0.000000E+00
167.10001,-46.60000,0.00000,8.425814E-01,8.008741E-01,7.424663E-01,6.623291E-01,5.571635E-01,4.310543E-01,2.995378E-01,1.841081E-01,9.963690E-02,4.758746E-02,2.015423E-02,7.581801E-03,2.497023E-03,6.930009E-04,1.507913E-04,2.334299E-05,2.299802E-06,6.621404E-08,0.000000E+00,0.000000E+00
167.10001,-46.50000,0.00000,8.521282E-01,8.144251E-01,7.610343E-01,6.866550E-01,5.868505E-01,4.632951E-01,3.292104E-01,2.064614E-01,1.132300E-01,5.429831E-02,2.289541E-02,8.544325E-03,2.800122E-03,7.827735E-04,1.763709E-04,3.078360E-05,4.483982E-06,5.365345E-07,4.808838E-08,0.000000E+00
167.10001,-46.40000,0.00000,8.606253E-01,8.265721E-01,7.778178E-01,7.089059E-01,6.145653E-01,4.943796E-01,3.590253E-01,2.299260E-01,1.280422E-01,6.177921E-02,2.595216E-02,9.596650E-03,3.129762E-03,8.792593E-04,1.979883E-04,3.255794E-05,3.562495E-06,1.709753E-07,1.867701E-10,0.000000E+00
167.10001,-46.30000,0.00000,8.681473E-01,8.373713E-01,7.928346E-01,7.290360E-01,6.401625E-01,5.240852E-01,3.888461E-01,2.546243E-01,1.444133E-01,7.036530E-02,2.952700E-02,1.082078E-02,3.518339E-03,1.006632E-03,2.346381E-04,3.902283E-05,3.577766E-06,1.779698E-08,0.000000E+00,0.000000E+00
167.10001,-46.20000,0.00000,8.747680E-01,8.468869E-01,8.061233E-01,7.470362E-01,6.635447E-01,5.522206E-01,4.185322E-01,2.806743E-01,1.627502E-01,8.053068E-02,3.394859E-02,1.236417E-02,4.015903E-03,1.204259E-03,3.285890E-04,7.411278E-05,1.202320E-05,8.634552E-07,0.000000E+00,0.000000E+00
167.10001,-46.10000,0.00000,8.805066E-01,8.551487E-01,8.177174E-01,7.629209E-01,6.846499E-01,5.785955E-01,4.478552E-01,3.080312E-01,1.833060E-01,9.268974E-02,3.956226E-02,1.439257E-02,4.614479E-03,1.360889E-03,3.678246E-04,8.233022E-05,1.300446E-05,8.756405E-07,0.000000E+00,0.000000E+00
167.10001,-46.00000,0.00000,8.854589E-01,8.622499E-01,8.277016E-01,7.767481E-01,7.034546E-01,6.030193E-01,4.764780E-01,3.364227E-01,2.060868E-01,1.071286E-01,4.671838E-02,1.714868E-02,5.429836E-03,1.522624E-03,3.703382E-04,7.024891E-05,8.293342E-06,4.019364E-07,0.000000E+00,0.000000E+00
167.10001,-45.90000,0.00000,8.896690E-01,8.682577E-01,8.361598E-01,7.885965E-01,7.199649E-01,6.253044E-01,5.039587E-01,3.653274E-01,2.307594E-01,1.238104E-01,5.554480E-02,2.076835E-02,6.587793E-03,1.831370E-03,4.480658E-04,9.140454E-05,1.328158E-05,1.052088E-06,0.000000E+00,0.000000E+00
167.10001,-45.80000,0.00000,8.931981E-01,8.732482E-01,8.431880E-01,7.985649E-01,7.342122E-01,6.452594E-01,5.297388E-01,3.939069E-01,2.565207E-01,1.422495E-01,6.591295E-02,2.530036E-02,8.150768E-03,2.301948E-03,5.840321E-04,1.311111E-04,2.357008E-05,2.405769E-06,0.000000E+00,0.000000E+00
167.10001,-45.70000,0.00000,8.960945E-01,8.772908E-01,8.488835E-01,8.067628E-01,7.462437E-01,6.627018E-01,5.532011E-01,4.211128E-01,2.822105E-01,1.615497E-01,7.739101E-02,3.065051E-02,1.013043E-02,2.940149E-03,7.801147E-04,1.902651E-04,3.968224E-05,4.790753E-06,1.528890E-07,0.000000E+00
167.10001,-45.60000,0.00000,8.983994E-01,8.804536E-01,8.533442E-01,8.133014E-01,7.561145E-01,6.774638E-01,5.737221E-01,4.457852E-01,3.064217E-01,1.804914E-01,8.925230E-02,3.656299E-02,1.247918E-02,3.743784E-03,1.041977E-03,2.753031E-04,6.368519E-05,1.047148E-05,5.641168E-07,0.000000E+00
167.10001,-45.50000,0.00000,9.001411E-01,8.827872E-01,8.566523E-01,8.182802E-01,7.638758E-01,6.893980E-01,5.907250E-01,4.667749E-01,3.276184E-01,1.975664E-01,1.003734E-01,4.245924E-02,1.498732E-02,4.637460E-03,1.334804E-03,3.681626E-04,9.000020E-05,1.702623E-05,1.079335E-06,0.000000E+00
167.10001,-45.40000,0.00000,9.013647E-01,8.843511E-01,8.588861E-01,8.217828E-01,7.695643E-01,6.983762E-01,6.037233E-01,4.830762E-01,3.443953E-01,2.113674E-01,1.096697E-01,4.773995E-02,1.745807E-02,5.571799E-03,1.625893E-03,4.438797E-04,1.094453E-04,2.041156E-05,1.604122E-06,0.000000E+00
167.10001,-45.30000,0.00000,9.020852E-01,8.851826E-01,8.601010E-01,8.238640E-01,7.731913E-01,7.042850E-01,6.123433E-01,4.939086E-01,3.556029E-01,2.206724E-01,1.161330E-01,5.178828E-02,1.969822E-02,6.563865E-03,1.953432E-03,5.236430E-04,1.249077E-04,2.184521E-05,2.215980E-06,0.000000E+00
167.10001,-45.20000,0.00000,9.023246E-01,8.853152E-01,8.603346E-01,8.245462E-01,7.747348E-01,7.070174E-01,6.163257E-01,4.987741E-01,3.605064E-01,2.246762E-01,1.190246E-01,5.406407E-02,2.158366E-02,7.826896E-03,2.545449E-03,7.176044E-04,1.698690E-04,3.084388E-05,3.849896E-06,0.000000E+00
167.10001,-45.10000,0.00000,9.021113E-01,8.847799E-01,8.596061E-01,8.238172E-01,7.741354E-01,7.064630E-01,6.155093E-01,4.974514E-01,3.588516E-01,2.232349E-01,1.184009E-01,5.469944E-02,2.335230E-02,9.966878E-03,4.207999E-03,1.586016E-03,4.780716E-04,1.078887E-04,1.520322E-05,1.146146E-06
167.10001,-45.00000,0.00000,9.019091E-01,8.839608E-01,8.581524E-01,8.217461E-01,7.713339E-01,7.025092E-01,6.098112E-01,4.899532E-01,3.507632E-01,2.165054E-01,1.141596E-01,5.278666E-02,2.296983E-02,1.034854E-02,4.844322E-03,2.115919E-03,7.616975E-04,2.100507E-04,4.053363E-05,4.128392E-06
167.10001,-44.90000,0.00000,9.008659E-01,8.821673E-01,8.555049E-01,8.180462E-01,7.661339E-01,6.950129E-01,5.992115E-01,4.765064E-01,3.367449E-01,2.050655E-01,1.066086E-01,4.809662E-02,1.972045E-02,7.808696E-03,2.953930E-03,9.824256E-04,2.646372E-04,5.379787E-05,8.218860E-06,4.921257E-07
167.10001,-44.80000,0.00000,8.993430E-01,8.796687E-01,8.517869E-01,8.126886E-01,7.584025E-01,6.838407E-01,5.837460E-01,4.575092E-01,3.175701E-01,1.898013E-01,9.668072E-02,4.218369E-02,1.608157E-02,5.476893E-03,1.638146E-03,4.193984E-04,9.327759E-05,1.870257E-05,2.876159E-06,2.241134E-07
167.20000,-47.30000,0.00000,7.407384E-01,6.627520E-01,5.623445E-01,4.415203E-01,3.128112E-01,1.969332E-01,1.102714E-01,5.565666E-02,2.569766E-02,1.095497E-02,4.323484E-03,1.564830E-03,5.015474E-04,1.344373E-04,2.734303E-05,3.919585E-06,2.583886E-07,2.347289E-09,0.000000E+00,0.000000E+00
167.20000,-47.20000,0.00000,7.592559E-01,6.867423E-01,5.920884E-01,4.755619E-01,3.470001E-01,2.259842E-01,1.310449E-01,6.843878E-02,3.266834E-02,1.438431E-02,5.844421E-03,2.158868E-03,6.965286E-04,1.843961E-04,3.663942E-05,5.017820E-06,3.264203E-07,2.913367E-09,0.000000E+00,0.000000E+00
167.20000,-47.10000,0.00000,7.764478E-01,7.093453E-01,6.206048E-01,5.090444E-01,3.818276E-01,2.567711E-01,1.538471E-01,8.278120E-02,4.051073E-02,1.816691E-02,7.456239E-03,2.757691E-03,8.860343E-04,2.327499E-04,4.612615E-05,6.269878E-06,4.134243E-07,3.682583E-09,0.000000E+00,0.000000E+00
167.20000,-46.40000,0.00000,8.611847E-01,8.262838E-01,7.759625E-01,7.047337E-01,6.076051E-01,4.848332E-01,3.480742E-01,2.195056E-01,1.199042E-01,5.658554E-02,2.324377E-02,8.424992E-03,2.700760E-03,7.491228E-04,1.691200E-04,2.972640E-05,4.395976E-06,5.417149E-07,4.838076E-08,0.000000E+00
167.20000,-46.30000,0.00000,8.688318E-01,8.372616E-01,7.912040E-01,7.251212E-01,6.334809E-01,5.148073E-01,3.780669E-01,2.441905E-01,1.361030E-01,6.496276E-02,2.666930E-02,9.572941E-03,3.049485E-03,8.522899E-04,1.941004E-04,3.237066E-05,3.467223E-06,1.636941E-07,0.000000E+00,0.000000E+00
167.20000,-46.20000,0.00000,8.755069E-01,8.468979E-01,8.046924E-01,7.433984E-01,6.572093E-01,5.433304E-01,4.080866E-01,2.703877E-01,1.543677E-01,7.495070E-02,3.094317E-02,1.104569E-02,3.511657E-03,1.008303E-03,2.457408E-04,4.424655E-05,4.766078E-06,3.284591E-08,0.000000E+00,0.000000E+00
167.20000,-46.10000,0.00000,8.813128E-01,8.552869E-01,8.164973E-01,7.595904E-01,6.787218E-01,5.701919E-01,4.378793E-01,2.980386E-01,1.749587E-01,8.698368E-02,3.643195E-02,1.303914E-02,4.164412E-03,1.264390E-03,3.734176E-04,9.886221E-05,2.042161E-05,2.521400E-06,2.634925E-08,0.000000E+00
167.20000,-46.00000,0.00000,8.863130E-01,8.625004E-01,8.266907E-01,7.737480E-01,6.979852E-01,5.951817E-01,4.670834E-01,3.268583E-01,1.978817E-01,1.013261E-01,4.343300E-02,1.571310E-02,4.980058E-03,1.449822E-03,3.816994E-04,7.977352E-05,1.074780E-05,3.816847E-07,0.000000E+00,0.000000E+00
167.20000,-45.90000,0.00000,8.905598E-01,8.686081E-01,8.353561E-01,7.859457E-01,7.149962E-01,6.180918E-01,4.952198E-01,3.562734E-01,2.227518E-01,1.178935E-01,5.202757E-02,1.915467E-02,6.030774E-03,1.682448E-03,4.121694E-04,8.161202E-05,1.073355E-05,6.781229E-07,0.000000E+00,0.000000E+00
167.20000,-45.80000,0.00000,8.941135E-01,8.736860E-01,8.425877E-01,7.962773E-01,7.297770E-01,6.387176E-01,5.217169E-01,3.854484E-01,2.488032E-01,1.362545E-01,6.211644E-02,2.343276E-02,7.441669E-03,2.077819E-03,5.185427E-04,1.118626E-04,1.846318E-05,1.724289E-06,0.000000E+00,0.000000E+00
167.20000,-45.70000,0.00000,8.970339E-01,8.778129E-01,8.484861E-01,8.048491E-01,7.423679E-01,6.568683E-01,5.459513E-01,4.133488E-01,2.749332E-01,1.556095E-01,7.333813E-02,2.847928E-02,9.232825E-03,2.634095E-03,6.859306E-04,1.619404E-04,3.195874E-05,3.619683E-06,4.280423E-08,0.000000E+00
167.20000,-45.60000,0.00000,8.993382E-01,8.810374E-01,8.531359E-01,8.117624E-01,7.528150E-01,6.723696E-01,5.672972E-01,4.388147E-01,2.997432E-01,1.747791E-01,8.501679E-02,3.404344E-02,1.132051E-02,3.306112E-03,8.914297E-04,2.240671E-04,4.892259E-05,6.706067E-06,2.266618E-07,0.000000E+00
167.20000,-45.50000,0.00000,9.010780E-01,8.834280E-01,8.566271E-01,8.171149E-01,7.611641E-01,6.850730E-01,5.851871E-01,4.607179E-01,3.217348E-01,1.923352E-01,9.615798E-02,3.963812E-02,1.351711E-02,4.011641E-03,1.093847E-03,2.806268E-04,6.316373E-05,9.990104E-06,2.992196E-07,0.000000E+00
167.20000,-45.40000,0.00000,9.022911E-01,8.850389E-01,8.590335E-01,8.209844E-01,7.674464E-01,6.948522E-01,5.991477E-01,4.780764E-01,3.395331E-01,2.069240E-01,1.058000E-01,4.481234E-02,1.571480E-02,4.742716E-03,1.286677E-03,3.208458E-04,7.011947E-05,1.135513E-05,2.879389E-07,0.000000E+00
167.20000,-45.30000,0.00000,9.030041E-01,8.859147E-01,8.604127E-01,8.234231E-01,7.716705E-01,7.015978E-01,6.088194E-01,4.901266E-01,3.519850E-01,2.172854E-01,1.129152E-01,4.899993E-02,1.777472E-02,5.537108E-03,1.512807E-03,3.667727E-04,7.764099E-05,1.200129E-05,6.732276E-07,0.000000E+00
167.20000,-45.20000,0.00000,9.032424E-01,8.860951E-01,8.608068E-01,8.244548E-01,7.738147E-01,7.052085E-01,6.139585E-01,4.963870E-01,3.583564E-01,2.225866E-01,1.167679E-01,5.176527E-02,1.967491E-02,6.613591E-03,1.967274E-03,5.100270E-04,1.124441E-04,1.829628E-05,2.189826E-06,0.000000E+00
167.20000,-45.10000,0.00000,9.034708E-01,8.859637E-01,8.604638E-01,8.241777E-01,7.738571E-01,7.055860E-01,6.144110E-01,4.966326E-01,3.583742E-01,2.226132E-01,1.171854E-01,5.283334E-02,2.113320E-02,7.900369E-03,2.746850E-03,8.458980E-04,2.209540E-04,4.562826E-05,6.531444E-06,3.085643E-07
167.20000,-45.00000,0.00000,9.028718E-01,8.848764E-01,8.589641E-01,8.223525E-01,7.716425E-01,7.026030E-01,6.100889E-01,4.908455E-01,3.520741E-01,2.173699E-01,1.138872E-01,5.134200E-02,2.091360E-02,8.374337E-03,3.356006E-03,1.220803E-03,3.527036E-04,7.290645E-05,8.684960E-06,4.921886E-07
